internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
39956,Chiropotes satanas,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,satanas,,,,,"(Hoffmannsegg, 1807)","Hill (1960) listed three species of bearded saki:&#160;<em>Chiropotes chiropotes</em>,&#160;<em>C. satanas&#160;</em>and&#160;<em>C. albinasa</em>&#160;[sic]. Hershkovitz (1985) described a new species,&#160;<em>utahickae</em>, and classified&#160;<em>satanas&#160;</em>and&#160;<em>utahickae&#160;</em>as subspecies of<em>&#160;C. chiropotes.</em>&#160;Groves (2001, 2005) followed the taxonomy of Hershkovitz (1985). The three subspecies of&#160;<em>Chiropotes satanas&#160;</em>(<em>satanas</em>,&#160;<em>chiropotes&#160;</em>and&#160;<em>utahicki</em>) are here listed as full species following the recommendation of Silva-Júnior and Figueiredo (2002), Figueiredo&#160;<em>et al</em>. (2006), and Silva-Júnior&#160;<em>et al.</em>(2013). Bonvicino&#160;<em>et al.</em>&#160;(2003) resurrected the name&#160;<em>Chiropotes israelita&#160;</em>(Spix, 1823) for the bearded saki discovered by Boubli (2002) to the west of the Rio Branco, a tributary of the Rio Negro, Amazonas, Brazil. Genetic and pelage differences, notably a greenish brown (olive) dorsum as opposed to light golden brown as is typical of&#160;<em>C. chiropotes</em>, distinguish it from the bearded sakis of the Guianas to the east of the Rio Branco. There is however, a possible confusion concerning the correct names. Silva-Júnior and Figueiredo (2002) argued that the form west of the Rio Branco is, correctly&#160;<em>Chiropotes chiropotes&#160;</em>(Humboldt, 1811), according to its type locality, and the form to the east of the Rio Branco, extending through the states of Pará and Amapá, and into the Guianas (Guyana, Suriname, French Guiana) is&#160;<em>C. sagulatus&#160;</em>(Traill, 1821) from Demerara (see Silva-Júnior&#160;<em>et al</em>. (2013). Doubts still remain, however, concerning Hershkovitz’s interpretation of Humboldt’s type locality of&#160;<em>C. chiropotes</em>, which would accordingly alter the nomenclature (J. P. Boubli, pers. comm). With the further research and phylogenetic analysis, both Traill’s&#160;<em>sagulatus&#160;</em>and Spix’s&#160;<em>israelita&#160;</em>may be valid species names for different populations of this wide ranging genus. Barnett <em>et al</em>. (2012) proposed the black cuxiú for the common name."
40019,Cebus kaapori,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,kaapori,,,,,"Queiroz, 1992","<em>Cebus kaapori</em> was originally described by Queiroz in 1992, as who pointed out its resemblance with <em>Cebus olivaceus</em>. It had been previously recorded from Pará and Maranhão (Goeldi and Hagmann 1906 apud Silva Jr. 2001, Vieira 1957) as <em>Cebus nigrivittatus</em> and overlooked in subsequent assessments of the range of the species. Harada and Ferrari (1996), based on genetic data, argued that <em>Cebus kaapori</em> should be considered as a subspecies of <em>C. olivaceus</em>. However, <em>Cebus kaapori</em> was considered a valid species by Groves (2001, 2005) and Silva Jr. (2001) in regard of morphological evidence. Later on, new molecular evidence (Alfaro <em>et al.</em>&#160;2012a,b) supported the current understanding that it is a valid species, and this is the current prevailing systematic arrangement (Paglia <em>et al</em>. 2012)."
41518,Callithrix jacchus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,jacchus,,,,,"(Linnaeus, 1758)","The marmosets of the Brazilian Atlantic Forest (<em>penicillata</em> É. Geoffroy, 1812, <em>geoffroyi </em>É. Geoffroy in Humboldt, 1812, <em>aurita </em>É. Geoffroy in Humboldt, 1812 and <em>flaviceps </em>Thomas, 1903) belonged to the <em>jacchus </em>group and were all considered subspecies of <em>Callithrix jacchus</em> (Hershkovitz 1977). Currently all are recognized as full species (Coimbra-Filho 1984; Mittermeier <em>et al.</em> 1988; Marroig<em> et al</em>. 2004, Coimbra-Filho <em>et al</em>. 2006). However, some authors still consider <em>Callithrix </em>genus as belonging to the family Cebidae, subfamily Callitrichinae (Groves 2005)."
41519,Callithrix penicillata,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,penicillata,,,,,"(É. Geoffroy, 1812)","In the past, the eastern Brazilian marmosets (<em>penicillata </em>É. Geoffroy, 1812, <em>geoffroyi </em>É. Geoffroy in Humboldt, 1812, <em>aurita </em>É. Geoffroy in Humboldt, 1812, and <em>flaviceps </em>Thomas, 1903) of the “<em>jacchus </em>group” were considered to be subspecies of <em>Callithrix jacchus</em>, following Hershkovitz (1977). All are now considered to be full species (Coimbra-Filho 1984; Mittermeier <em>et al</em>. 1988; Marroig <em>et al</em>. 2004; Coimbra-Filho <em>et al</em>. 2006; Rylands <em>et al.</em> 1993, 2008). Here the taxonomy proposed by Rylands (2012) is being followed. The taxonomic history and a discussion of the type locality can be found in Vivo (1991) and Coimbra-Filho <em>et al.</em> (2006)."
41562,Cheracebus torquatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cheracebus,torquatus,,,,,"(Hoffmannsegg, 1807)","Byrne <em>et al.</em> 2016 have separated the genus <em>Callicebus</em> into three new genera, namely:&#160; <em>Cheracebus</em> (<em>Torquatus</em> group sensu Roosmalen <em>et al.&#160;</em>2002), <em>Plecturocebus</em> (<em>Cupreus</em> + <em>moloch</em> groups <em>sensu</em> Roosmalen <em>et al</em>. 2002 and <em>Callicebus</em> (<em>personatus</em> group, <em>sensu</em> Roosmalen <em>et al.</em> 2002).&#160; According to Byrne <em>et al.</em> (2016), <em>Cheracebus</em> includes six species, <em>C. torquatus</em>, <em>C. lugens</em>, <em>C. lucifer</em>, <em>C. purinus</em>, <em>C. regulus</em> and<em> C. medemi</em>."
41563,Cheracebus lugens,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cheracebus,lugens,,,,,"(Humboldt, 1811)","Byrne <em>et al.</em> (2016) have separated the genus <em>Callicebus </em>into three new genera, namely:&#160; <em>Cheracebus </em>(<em>Torquatus </em>group sensu Van Roosmalen <em>et al</em> 2002), <em>Plecturocebus </em>(<em>Cupreus </em>+ <em>moloch </em>groups sensu Van Roosmalen <em>et al</em>. 2002) and <em>Callicebus</em> (<em>personatus </em>group, sensu Van Roosmalen <em>et al.&#160;</em>2002).&#160; According to Byrne <em>et al.</em>&#160;(2016) , <em>Cheracebus </em>includes six species,<em> C. torquatus</em>, <em>C. lugens</em>, <em>C. lucifer</em>,<em> C. purinus</em>,<em> C. regulus</em> and<em> C. medemi</em>. <em>Simia lugens </em>Humboldt, 1811, vicinity of San Fernando de Atabapo, at the confluence of the ríos Orinoco and Guaviare, Amazonas, Venezuela."
41564,Cheracebus lucifer,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cheracebus,lucifer,,,,,"Thomas, 1914","Byrne <em>et al.</em> 2016 have separated the genus <em>Callicebus </em>into three new genera, namely:&#160; <em>Cheracebus </em>(<em>Torquatus </em>group <em>sensu </em>Roosmalen <em>et al.</em> 2002), <em>Plecturocebus </em>(<em>Cupreus </em>+ <em>moloch </em>groups <em>sensu </em>Roosmalen <em>et al.</em>&#160;2002 and <em>Callicebus </em>(<em>personatus </em>group, <em>sensu</em> Roosmalen <em>et al.</em> 2002).&#160; According to Byrne <em>et al.</em> (2016), <em>Cheracebus </em>includes six species, <em>C. torquatus</em>,<em> C</em>. <em>lugens</em>, <em>C. lucifer</em>, <em>C. purinus</em>, <em>C. regulus</em> and <em>C. medemi</em>."
41584,Callibella humilis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callibella,humilis,,,,,"(M. van Roosmalen, T. van Roosmalen, R.A. Mittermeier &amp; de Fonseca, 1998)","Previously included in the genus <em>Callithrix </em>(see Rylands <em>et al</em>. 2000, 2008). Groves (2001, 2005) lists this species as <em>Callithrix </em>(<em>Callibella</em>) <em>humilis</em>. This marmoset is very distinct, intermediate in size between the Pygmy Marmoset and other Amazonian marmosets. Morphological and genetic studies argued for its placement in a separate genus (Aguiar and Lacher Jr. 2003, van Roosmalen and van Roosmalen 2003). Schneider <em>et al</em>. (2012) transferred it to the genus <em>Mico</em>. Silva <em>et al</em>. (2018) support placing the dwarf marmoset into its own genus, <em>Callibella</em>. We are following their arrangement here."
43941,Cebus castaneus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,castaneus,,,,,"I. Geoffroy, 1851","Hershkovitz (1949) listed five subspecies of the wedge-capped capuchin, <em>C. nigrivittatus</em> Wagner 1848. Neither Silva-Júnior (2001) nor Groves (2001, 2005) considered them to be valid. Their ranges are not well known. Hershkovitz (1949) plotted only their type localities. Bodini and Pérez-Hernández (1987) indicated that <em>C. n. nigrivittatus</em> was the form in the Territorio Federal Amazonas of Venezuela, <em>C. n. apiculatus</em> in the llanos south of the middle and lower Orinoco, east as far as the Río Caroni, and <em>C. n. olivaceus</em>, in the llanos west of the Río Caroni. Genetic material obtained from wedge-capped capuchins with the putative ranges these subspecies in Venezuela by Lynch Alfaro<em> et al</em>. (2010) and Boubli <em>et al</em>. (2010, 2012) indicated that they were all of one taxon, and the oldest name ascribed was <em>olivaceus</em> Schomburgk, 1848. No material for genetic analysis was obtained from the llanos north of the Orinoco, which Bodini and Pérez-Hernández (1987) considered to be a form that, as of then, was undescribed. For the present it is ascribed to <em>C. olivaceus</em>. Of Hershkovitz’s five subspecies only <em>Cebus brunneus</em> Allen, 1914 (Cordillera de la Costa, extreme northern Venezuela), <em>Cebus olivaceus</em> Schomburgk, 1848 (south of the Orinoco in Venezuela), and a specimen from southern Guyana ascribed to <em>Cebus castaneus</em> I. Geoffroy Saint-Hilaire, 1851, on the basis of proximity to its type locality, are considered valid and ‘good’ species."
136865,Cebuella niveiventris,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Cebuella,niveiventris,,,,,"Lönnberg, 1940","In 1940, Lönnberg described the subspecies <em>Cebuella pygmaea niveiventris</em> from Lago Ipixuna, south bank of the Rio Solimões, based on its sharply contrasting whitish chest, belly, and inner surface of arms and legs. The ventral surface of <em>C. p. pygmaea</em> is ochraceous. Cruz Lima (1945) and Napier (1976) also recognized and described the two subspecies. Hershkovitz (1977) argued that the colour of the underparts is individually and locally variable and not justifying the subspecific status of <em>niveiventris</em>. However, van Roosmalen and van Roosmalen (1997) recently presented evidence for the validity of the two subspecies based on field observations and captive specimens of<em> C. p. niveiventris</em>, and confirmed its presence in the interfluvium of the Rios Purus and Madeira.<br/><br/>A phylogenetic study by Boubli <em>et al</em>. (2018), which included the mtDNA cytochrome b gene and a reduced representation genome sequencing approach (ddRADseq) for geographically representative samples from the Brazil, showed that the forms <em>pygmaea</em> Spix (from the north of the Solimões-Amazonas) and <em>niveiventris </em>Lönnberg (from the south of the Solimões-Amazonas) were distinct species."
70330167,Chiropotes sagulatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,sagulatus,,,,,"(Traill, 1821)","Hill (1960) listed three species of bearded saki:&#160;<em>Chiropotes chiropotes</em>,&#160;<em>C. satanas&#160;</em>and&#160;<em>C. albinasa</em>&#160;[sic]. Hershkovitz (1985) described a new species,&#160;<em>utahickae</em>, and classified&#160;<em>satanas&#160;</em>and&#160;<em>utahickae&#160;</em>as subspecies of<em>&#160;C. chiropotes.</em>&#160;Groves (2001, 2005) followed the taxonomy of Hershkovitz (1985). The three subspecies of&#160;<em>Chiropotes satanas&#160;</em>(<em>satanas</em>,&#160;<em>chiropotes&#160;</em>and&#160;<em>utahicki</em>) are here listed as full species following the recommendation of Silva-Júnior and Figueiredo (2002), Figueiredo&#160;<em>et al</em>. (2006), and Silva-Júnior&#160;<em>et al.</em>(2013). Bonvicino&#160;<em>et al.</em>&#160;(2003) resurrected the name&#160;<em>Chiropotes israelita&#160;</em>(Spix, 1823) for the bearded saki discovered by Boubli (2002) to the west of the Rio Branco, a tributary of the Rio Negro, Amazonas, Brazil. Genetic and pelage differences, notably a greenish brown (olive) dorsum as opposed to light golden brown as is typical of&#160;<em>C. chiropotes</em>, distinguish it from the bearded sakis of the Guianas to the east of the Rio Branco. There is however, a possible confusion concerning the correct names. Silva-Júnior and Figueiredo (2002) argued that the form west of the Rio Branco is, correctly&#160;<em>Chiropotes chiropotes&#160;</em>(Humboldt, 1811), according to its type locality, and the form to the east of the Rio Branco, extending through the states of Pará and Amapá, and into the Guianas (Guyana, Suriname, French Guiana) is&#160;<em>C. sagulatus&#160;</em>(Traill, 1821) from Demerara (see Silva-Júnior&#160;<em>et al</em>. (2013). Doubts still remain, however, concerning Hershkovitz’s interpretation of Humboldt’s type locality of&#160;<em>C. chiropotes</em>, which would accordingly alter the nomenclature (J. P. Boubli, pers. comm). With the further research and phylogenetic analysis, both Traill’s&#160;<em>sagulatus&#160;</em>and Spix’s&#160;<em>israelita&#160;</em>may be valid species names for different populations of this wide ranging genus."
70333194,Cebus unicolor,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,unicolor,,,,,"Spix, 1823 ","<em>Cebus unicolor</em> was first described by Spix, 1823, for a specimen collected in the Rio Tefé, near its confluence with the Rio Solimões, Amazonas, Brazil. Defler and Hernandez-Camacho (2002) argued that unicolor is a synonym of <em>C. albifron</em>s, a widespread species in the Amazon. A recent study based on new molecular evidence shows that white-fronted capuchins south of Rio Negro, i.e. <em>C. unicolor</em> (Spix 1823) are distinct from <em>C. albifrons </em>found north of Rio Negro (Boubli <em>et al</em>. 2012). Morphological and genetic diversity of white fronted capuchins in the south-central Amazon Basin is yet to be investigated. Monotypic."
81384371,Cebus olivaceus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,olivaceus,,,,,"Schomburgk, 1848","<em>Cebus olivaceus</em> Schomburgk, 1848, Venezuela, southern foot of Mount Roraima, Bolivar State, elevations 945 m. P. Hershkovitz (1949) listed five forms that he “provisionally recognized” as subspecies of a monotypic weeper capuchin, <em>C. nigrivittatus</em>, named by Wagner in 1848. Although the name <em>nigrivittatus </em>was used for the Guianan Weeper Capuchin through the 1970s, J. G. Robinson pointed out that in 1941 B. von Pusch combined <em>Saimiri</em> and <em>Cebus</em>, resulting in <em>nigrivittatus </em>being a secondary homonym due to the prior description of the squirrel monkey <em>Chrysothrix nigrivittatta </em>by Wagner in 1848 (a junior synonym of <em>Saimiri sciureus</em>). Notwithstanding, the name for the Guianan Weeper Capuchin thus became <em>C. olivaceus</em>. C. P. Groves in 2001 did not consider any of the subspecies valid and concluded that <em>C. olivaceus</em> was monotypic. A phylogenetic analysis of<em> C. olivaceus</em> by J. Boubli and co-workers in 2012 largely confirmed the conclusion of Groves, except for one specimen from Guyana that could be distinguished as a distinct taxon; it diverged from the <em>C. olivaceus</em> app. 700,000 years ago. This was ascribed to <em>C. castaneus</em> as listed by Hershkovitz in 1949. Its type locality is Cayenne, French Guiana, and it was considered to be the weeper capuchin of Guyana by G. Tate in 1939."
